Ax,Ay,Az, Gx,Gy,Gz
-5.86,-0.18,-7.10, -0.08,0.14,-0.09
-5.92,-0.19,-7.14, -0.07,0.14,-0.09
-5.92,-0.17,-7.14, -0.07,0.15,-0.08
-5.91,-0.17,-7.15, -0.07,0.16,-0.06
-5.84,-0.17,-7.17, -0.07,0.18,-0.06
-5.82,-0.16,-7.19, -0.07,0.19,-0.06
-5.82,-0.14,-7.24, -0.08,0.20,-0.06
-5.77,-0.15,-7.25, -0.08,0.19,-0.05
-5.75,-0.16,-7.28, -0.09,0.16,-0.04
-5.74,-0.17,-7.29, -0.09,0.13,-0.03
-5.77,-0.17,-7.29, -0.10,0.10,-0.02
-5.80,-0.16,-7.32, -0.10,0.08,-0.01
-5.77,-0.17,-7.31, -0.11,0.07,-0.01
-5.78,-0.18,-7.30, -0.11,0.06,-0.00
-5.76,-0.19,-7.30, -0.12,0.06,-0.01
-5.73,-0.16,-7.33, -0.12,0.06,-0.01
-5.71,-0.12,-7.30, -0.13,0.06,-0.00
-5.65,-0.14,-7.29, -0.13,0.07,0.00
-5.62,-0.16,-7.35, -0.14,0.08,-0.00
-5.63,-0.18,-7.32, -0.14,0.08,-0.00
-5.61,-0.19,-7.30, -0.14,0.10,0.00
-5.63,-0.18,-7.30, -0.13,0.10,0.00
-5.62,-0.15,-7.34, -0.13,0.11,0.01
-5.62,-0.13,-7.32, -0.13,0.11,0.01
-5.58,-0.13,-7.35, -0.12,0.10,0.01
-5.60,-0.11,-7.39, -0.12,0.08,0.01
-5.56,-0.10,-7.38, -0.12,0.05,0.01
-5.53,-0.11,-7.37, -0.11,0.03,0.01
-5.51,-0.10,-7.35, -0.11,0.03,0.00
-5.54,-0.11,-7.33, -0.11,0.03,-0.00
-5.55,-0.13,-7.32, -0.11,0.05,-0.00
-5.55,-0.14,-7.34, -0.11,0.07,-0.01
-5.55,-0.15,-7.37, -0.11,0.09,-0.01
-5.65,-0.15,-7.41, -0.11,0.09,-0.00
-5.61,-0.10,-7.42, -0.11,0.10,-0.00
-5.53,-0.09,-7.39, -0.11,0.10,0.00
-5.45,-0.06,-7.39, -0.11,0.12,0.01
-5.39,-0.10,-7.41, -0.11,0.15,0.01
-5.36,-0.09,-7.35, -0.12,0.18,0.01
-5.39,-0.08,-7.39, -0.12,0.20,0.00
-5.43,-0.11,-7.46, -0.11,0.21,-0.01
-5.45,-0.10,-7.50, -0.11,0.20,0.00
-5.44,-0.07,-7.52, -0.11,0.18,0.01
-5.39,-0.05,-7.53, -0.12,0.17,0.01
-5.42,-0.06,-7.57, -0.12,0.16,0.01
-5.41,-0.06,-7.57, -0.12,0.16,0.01
-5.37,-0.06,-7.56, -0.11,0.16,0.00
-5.36,-0.06,-7.61, -0.11,0.15,-0.00
-5.32,-0.06,-7.64, -0.11,0.13,-0.01
-5.33,-0.03,-7.65, -0.10,0.11,-0.01
-5.39,-0.00,-7.69, -0.11,0.09,-0.01
-5.35,-0.00,-7.68, -0.11,0.09,-0.01
-5.31,-0.03,-7.62, -0.12,0.11,-0.01
-5.27,-0.03,-7.63, -0.12,0.13,-0.02
-5.23,-0.06,-7.60, -0.12,0.14,-0.02
-5.15,-0.05,-7.64, -0.12,0.14,-0.02
-5.23,-0.11,-7.71, -0.11,0.13,-0.03
-5.22,-0.13,-7.72, -0.11,0.11,-0.03
-5.23,-0.14,-7.70, -0.10,0.09,-0.03
-5.24,-0.13,-7.72, -0.09,0.09,-0.03
-5.26,-0.10,-7.77, -0.09,0.09,-0.02
-5.21,-0.06,-7.74, -0.09,0.09,-0.02
-5.15,-0.07,-7.76, -0.09,0.09,-0.02
-5.17,-0.09,-7.80, -0.08,0.06,-0.01
-5.18,-0.06,-7.83, -0.08,0.02,-0.01
-5.17,-0.07,-7.82, -0.08,-0.03,-0.00
-5.16,-0.07,-7.78, -0.08,-0.07,-0.00
-5.15,-0.07,-7.74, -0.08,-0.08,-0.01
-5.20,-0.10,-7.73, -0.08,-0.07,-0.01
-5.20,-0.10,-7.74, -0.08,-0.05,-0.02
-5.22,-0.08,-7.74, -0.08,-0.03,-0.02
-5.28,-0.09,-7.75, -0.09,-0.02,-0.02
-5.27,-0.09,-7.75, -0.09,-0.02,-0.01
-5.24,-0.09,-7.72, -0.10,-0.03,-0.00
-5.23,-0.06,-7.73, -0.10,-0.04,-0.00
-5.21,-0.07,-7.70, -0.10,-0.06,-0.00
-5.15,-0.09,-7.64, -0.10,-0.08,-0.01
-5.14,-0.13,-7.65, -0.09,-0.11,-0.01
-5.17,-0.11,-7.64, -0.09,-0.16,-0.02
-5.23,-0.08,-7.67, -0.09,-0.20,-0.01
-5.27,-0.06,-7.64, -0.09,-0.23,0.00
-5.27,-0.10,-7.59, -0.09,-0.24,0.01
-5.27,-0.13,-7.55, -0.08,-0.26,0.00
-5.33,-0.12,-7.55, -0.07,-0.30,-0.00
-5.39,-0.10,-7.54, -0.05,-0.37,-0.01
-5.45,-0.04,-7.56, -0.05,-0.47,-0.01
-5.61,-0.04,-7.54, -0.04,-0.57,0.00
-5.68,-0.11,-7.47, -0.05,-0.64,0.02
-5.61,-0.14,-7.37, -0.06,-0.67,0.03
-5.60,-0.21,-7.24, -0.05,-0.69,0.04
-5.66,-0.25,-7.23, -0.04,-0.68,0.04
-5.76,-0.19,-7.19, -0.03,-0.68,0.04
-5.88,-0.13,-7.14, -0.03,-0.69,0.03
-5.93,-0.13,-7.10, -0.03,-0.72,0.03
-6.00,-0.15,-7.08, -0.02,-0.76,0.03
-6.10,-0.17,-7.00, -0.02,-0.80,0.03
-6.26,-0.19,-6.90, -0.02,-0.82,0.04
-6.31,-0.14,-6.82, -0.02,-0.82,0.05
-6.33,-0.03,-6.77, -0.03,-0.81,0.04
-6.29,0.05,-6.70, -0.03,-0.77,0.03
-6.35,0.06,-6.62, -0.05,-0.70,0.01
-6.44,-0.01,-6.49, -0.06,-0.63,-0.02
-6.49,-0.18,-6.43, -0.07,-0.56,-0.05
-6.57,-0.25,-6.40, -0.06,-0.51,-0.07
-6.62,-0.21,-6.35, -0.06,-0.49,-0.08
-6.74,-0.21,-6.33, -0.06,-0.48,-0.08
-6.82,-0.23,-6.28, -0.07,-0.46,-0.07
-6.75,-0.28,-6.14, -0.07,-0.44,-0.06
-6.74,-0.33,-6.12, -0.06,-0.42,-0.06
-6.82,-0.34,-6.09, -0.06,-0.39,-0.06
-6.85,-0.35,-6.07, -0.05,-0.38,-0.04
-6.90,-0.31,-6.05, -0.05,-0.37,-0.03
-6.94,-0.32,-6.01, -0.05,-0.40,-0.03
-6.97,-0.31,-6.03, -0.05,-0.43,-0.03
-6.96,-0.27,-5.96, -0.06,-0.44,-0.02
-7.00,-0.31,-5.84, -0.06,-0.41,-0.01
-7.04,-0.31,-5.72, -0.07,-0.34,-0.01
-7.03,-0.32,-5.71, -0.07,-0.25,-0.00
-7.01,-0.29,-5.70, -0.08,-0.17,-0.01
-7.04,-0.28,-5.73, -0.09,-0.11,-0.01
-7.04,-0.27,-5.78, -0.09,-0.07,-0.01
-7.06,-0.27,-5.77, -0.10,-0.06,-0.00
-7.11,-0.26,-5.74, -0.10,-0.07,-0.00
-7.06,-0.27,-5.73, -0.10,-0.07,0.00
-7.00,-0.25,-5.68, -0.10,-0.08,-0.00
-7.05,-0.27,-5.69, -0.10,-0.09,-0.01
-7.05,-0.28,-5.69, -0.10,-0.10,-0.01
-7.05,-0.29,-5.75, -0.10,-0.12,-0.00
-7.15,-0.32,-5.74, -0.09,-0.16,0.01
-7.23,-0.34,-5.74, -0.09,-0.20,0.01
-7.37,-0.28,-5.78, -0.08,-0.25,0.02
-7.47,-0.24,-5.80, -0.08,-0.28,0.03
-7.42,-0.18,-5.73, -0.08,-0.29,0.04
-7.33,-0.19,-5.69, -0.08,-0.28,0.04
-7.40,-0.21,-5.66, -0.09,-0.26,0.03
-7.47,-0.29,-5.61, -0.09,-0.25,0.04
-7.46,-0.27,-5.61, -0.09,-0.25,0.06
-7.44,-0.21,-5.54, -0.10,-0.26,0.09
-7.44,-0.24,-5.48, -0.10,-0.27,0.10
-7.35,-0.29,-5.37, -0.10,-0.27,0.10
-7.30,-0.28,-5.27, -0.10,-0.26,0.08
-7.28,-0.30,-5.24, -0.10,-0.26,0.05
-7.26,-0.28,-5.19, -0.09,-0.26,0.02
-7.30,-0.28,-5.16, -0.08,-0.26,-0.00
-7.42,-0.23,-5.17, -0.07,-0.27,-0.01
-7.37,-0.18,-5.15, -0.06,-0.28,0.00
-7.29,-0.18,-5.11, -0.06,-0.28,0.00
-7.36,-0.23,-5.06, -0.05,-0.30,-0.01
-7.48,-0.30,-5.03, -0.04,-0.32,-0.03
-7.55,-0.27,-5.00, -0.03,-0.34,-0.03
-7.52,-0.22,-4.94, -0.03,-0.37,-0.04
-7.49,-0.14,-4.95, -0.03,-0.40,-0.05
-7.47,-0.10,-4.92, -0.03,-0.41,-0.06
-7.44,-0.11,-4.87, -0.04,-0.41,-0.06
-7.49,-0.17,-4.84, -0.04,-0.41,-0.06
-7.66,-0.24,-4.78, -0.04,-0.43,-0.05
-7.75,-0.26,-4.76, -0.04,-0.47,-0.05
-7.75,-0.28,-4.63, -0.05,-0.51,-0.05
-7.68,-0.32,-4.55, -0.06,-0.54,-0.05
-7.63,-0.36,-4.53, -0.05,-0.56,-0.06
-7.62,-0.30,-4.56, -0.04,-0.59,-0.06
-7.66,-0.23,-4.58, -0.03,-0.65,-0.06
-7.81,-0.23,-4.50, -0.03,-0.73,-0.06
-8.07,-0.27,-4.44, -0.03,-0.84,-0.05
-8.15,-0.30,-4.28, -0.02,-0.95,-0.03
-8.15,-0.34,-4.11, -0.02,-1.04,-0.01
-8.06,-0.31,-3.94, -0.01,-1.08,0.00
-8.11,-0.30,-3.80, -0.01,-1.09,-0.00
-8.32,-0.35,-3.66, -0.02,-1.10,-0.01
-8.39,-0.36,-3.51, -0.03,-1.11,-0.03
-8.29,-0.37,-3.38, -0.04,-1.12,-0.06
-8.38,-0.40,-3.30, -0.03,-1.16,-0.08
-8.60,-0.42,-3.14, -0.03,-1.21,-0.06
-8.58,-0.38,-2.94, -0.02,-1.26,-0.02
-8.49,-0.41,-2.76, -0.01,-1.27,0.01
-8.60,-0.60,-2.54, 0.01,-1.26,0.03
-8.74,-0.68,-2.34, 0.03,-1.25,0.03
-8.73,-0.64,-2.27, 0.04,-1.24,0.03
-8.70,-0.52,-2.29, 0.03,-1.24,0.00
-8.62,-0.36,-2.15, 0.01,-1.28,-0.04
-8.90,-0.28,-2.03, 0.00,-1.35,-0.06
-8.98,-0.21,-1.79, 0.01,-1.38,-0.01
-8.71,-0.26,-1.57, 0.02,-1.39,0.03
-8.70,-0.45,-1.30, 0.05,-1.36,0.04
-8.81,-0.59,-0.98, 0.09,-1.32,0.04
-8.86,-0.62,-0.80, 0.10,-1.30,0.02
-8.87,-0.58,-0.65, 0.09,-1.29,-0.01
-8.99,-0.53,-0.50, 0.07,-1.27,-0.03
-9.12,-0.40,-0.30, 0.02,-1.25,-0.05
-9.11,-0.27,-0.17, -0.02,-1.19,-0.07
-8.98,-0.30,0.01, -0.05,-1.07,-0.06
-8.95,-0.46,0.19, -0.05,-0.91,-0.03
-9.04,-0.49,0.35, -0.04,-0.76,-0.01
-9.07,-0.49,0.44, -0.04,-0.64,0.01
-9.05,-0.49,0.45, -0.05,-0.57,0.00
-9.14,-0.47,0.46, -0.07,-0.53,0.00
-9.22,-0.38,0.51, -0.09,-0.50,0.01
-9.09,-0.40,0.61, -0.11,-0.45,0.01
-9.10,-0.46,0.80, -0.12,-0.38,0.01
-9.15,-0.57,0.86, -0.11,-0.31,0.02
-9.09,-0.61,0.87, -0.09,-0.24,0.03
-9.08,-0.59,0.86, -0.07,-0.22,0.03
-9.10,-0.55,0.84, -0.07,-0.25,0.01
-9.16,-0.44,0.71, -0.08,-0.30,0.01
-9.13,-0.33,0.72, -0.08,-0.33,-0.01
-9.08,-0.37,0.81, -0.09,-0.35,-0.01
-9.05,-0.43,0.82, -0.10,-0.32,-0.01
-9.06,-0.51,0.90, -0.09,-0.27,-0.00
-9.11,-0.48,0.93, -0.09,-0.21,0.01
-9.08,-0.47,0.98, -0.08,-0.17,0.01
-9.11,-0.49,1.02, -0.09,-0.15,0.01
-9.18,-0.49,1.10, -0.09,-0.16,0.00
-9.16,-0.47,1.09, -0.10,-0.18,0.00
-9.14,-0.44,1.11, -0.11,-0.19,0.00
-9.17,-0.45,1.13, -0.11,-0.17,0.01
-9.10,-0.45,1.16, -0.10,-0.14,0.02
-9.04,-0.49,1.23, -0.10,-0.09,0.03
-9.03,-0.47,1.18, -0.08,-0.03,0.04
-9.04,-0.42,1.14, -0.08,0.02,0.05
-8.98,-0.40,1.14, -0.08,0.07,0.05
-8.94,-0.42,1.18, -0.08,0.12,0.05
-8.89,-0.41,1.16, -0.07,0.16,0.04
-8.82,-0.36,1.17, -0.06,0.22,0.03
-8.78,-0.33,1.19, -0.05,0.29,0.04
-8.78,-0.31,1.24, -0.02,0.41,0.08
-8.75,-0.29,1.17, 0.02,0.61,0.13
-8.67,-0.31,1.20, 0.05,0.86,0.18
-8.52,-0.18,1.03, 0.05,1.13,0.21
-8.55,-0.03,0.88, -0.01,1.37,0.20
-8.84,-0.12,0.82, -0.08,1.50,0.15
-9.20,-0.26,0.71, -0.15,1.50,0.09
-9.44,-0.36,0.58, -0.19,1.37,0.04
-9.59,-0.40,0.36, -0.18,1.17,0.01
-9.58,-0.38,0.16, -0.14,0.96,0.03
-9.49,-0.34,-0.04, -0.10,0.78,0.07
-9.34,-0.30,-0.22, -0.04,0.65,0.12
-9.16,-0.21,-0.45, -0.01,0.57,0.15
-8.99,-0.01,-0.68, -0.01,0.54,0.16
-8.84,0.08,-0.81, -0.03,0.53,0.14
-8.86,0.02,-0.90, -0.05,0.53,0.13
-8.88,0.04,-0.95, -0.06,0.51,0.14
-8.83,0.04,-1.02, -0.06,0.47,0.17
-8.79,0.01,-1.11, -0.05,0.41,0.20
-8.80,-0.10,-1.19, -0.03,0.35,0.23
-8.89,-0.17,-1.19, -0.00,0.27,0.26
-8.98,-0.25,-1.19, 0.03,0.19,0.26
-9.09,-0.26,-1.21, 0.06,0.09,0.26
-9.24,-0.18,-1.13, 0.08,-0.01,0.24
-9.33,-0.11,-1.04, 0.08,-0.14,0.21
-9.30,0.03,-0.98, 0.08,-0.28,0.18
-9.11,0.10,-1.01, 0.06,-0.41,0.16
-9.10,0.11,-1.01, 0.05,-0.51,0.15
-9.17,0.09,-0.91, 0.04,-0.56,0.14
-9.35,0.09,-0.68, 0.05,-0.59,0.14
-9.43,0.11,-0.47, 0.05,-0.62,0.12
-9.46,0.26,-0.29, 0.05,-0.65,0.10
-9.46,0.35,-0.39, 0.03,-0.66,0.09
-9.48,0.36,-0.33, -0.01,-0.60,0.11
-9.09,0.27,-0.38, -0.04,-0.44,0.13
-8.98,0.17,-0.24, -0.05,-0.24,0.13
-9.13,-0.02,-0.08, -0.03,-0.07,0.12
-9.38,-0.04,-0.09, 0.01,0.05,0.10
-9.44,0.05,-0.19, 0.04,0.11,0.06
-9.33,0.19,-0.40, 0.03,0.12,0.01
-9.19,0.27,-0.70, -0.01,0.14,-0.04
-9.06,0.29,-0.69, -0.05,0.17,-0.11
-9.05,0.23,-0.54, -0.08,0.15,-0.19
-9.30,0.18,-0.45, -0.08,0.06,-0.26
-9.45,0.14,-0.49, -0.06,-0.07,-0.28
-9.33,0.16,-0.57, -0.05,-0.20,-0.26
-9.00,0.19,-0.60, -0.04,-0.32,-0.23
-8.76,0.25,-0.62, -0.03,-0.42,-0.22
-8.73,0.32,-0.69, -0.03,-0.50,-0.23
-8.76,0.34,-0.72, -0.07,-0.57,-0.26
-8.71,0.27,-0.73, -0.14,-0.63,-0.30
-8.53,0.14,-0.73, -0.21,-0.66,-0.34
-8.25,-0.11,-0.72, -0.26,-0.65,-0.38
-7.97,-0.24,-0.70, -0.28,-0.61,-0.41
-7.79,-0.19,-0.64, -0.28,-0.53,-0.45
-7.72,-0.13,-0.53, -0.29,-0.47,-0.49
-7.82,-0.03,-0.54, -0.31,-0.43,-0.52
-7.95,-0.07,-0.42, -0.33,-0.38,-0.48
-7.98,-0.17,-0.40, -0.33,-0.33,-0.39
-7.94,-0.28,-0.32, -0.30,-0.27,-0.27
-7.84,-0.38,-0.32, -0.26,-0.22,-0.13
-7.79,-0.53,-0.40, -0.20,-0.19,0.00
-7.73,-0.59,-0.62, -0.15,-0.20,0.09
-7.43,-0.53,-1.01, -0.11,-0.21,0.12
-7.03,-0.42,-1.36, -0.10,-0.20,0.13
-6.73,-0.27,-1.58, -0.10,-0.17,0.14
-6.72,-0.25,-1.49, -0.10,-0.17,0.16
-7.01,-0.32,-1.32, -0.08,-0.18,0.19
-7.45,-0.35,-1.00, -0.05,-0.22,0.20
-8.19,-0.43,-0.66, -0.03,-0.31,0.19
-8.81,-0.44,-0.64, -0.00,-0.39,0.16
-9.00,-0.26,-0.92, -0.00,-0.42,0.15
-8.74,-0.04,-1.16, -0.03,-0.40,0.14
-8.41,-0.03,-1.30, -0.06,-0.35,0.17
-8.31,-0.06,-1.39, -0.07,-0.26,0.21
-8.68,-0.20,-1.22, -0.04,-0.15,0.28
-9.34,-0.31,-0.88, 0.03,-0.05,0.39
-9.99,-0.34,-0.74, 0.08,0.03,0.50
-10.34,-0.18,-0.76, 0.10,0.12,0.58
-10.39,0.03,-0.87, 0.05,0.18,0.56
-10.16,0.33,-1.19, -0.06,0.25,0.44
-9.73,0.81,-1.39, -0.21,0.33,0.29
-9.35,0.87,-1.19, -0.35,0.43,0.19
-9.24,0.55,-0.69, -0.39,0.57,0.20
-9.47,0.24,-0.11, -0.33,0.71,0.30
-9.98,0.19,0.17, -0.24,0.75,0.38
-10.65,0.54,0.18, -0.22,0.66,0.32
-11.35,0.81,0.15, -0.28,0.46,0.12
-11.90,0.68,0.35, -0.35,0.20,-0.12
-11.96,0.42,0.30, -0.38,-0.03,-0.30
-11.53,0.34,0.27, -0.37,-0.09,-0.33
-11.03,0.46,0.44, -0.35,0.04,-0.25
-11.03,0.32,0.79, -0.33,0.26,-0.16
-11.46,0.16,0.90, -0.32,0.50,-0.15
-11.42,0.27,0.74, -0.31,0.67,-0.20
-11.12,0.41,0.51, -0.32,0.75,-0.29
-11.05,0.33,0.41, -0.32,0.75,-0.31
-11.14,0.07,0.41, -0.29,0.72,-0.22
-11.40,-0.14,0.49, -0.24,0.69,-0.07
-11.39,-0.14,0.67, -0.21,0.67,0.05
-11.13,-0.17,0.79, -0.20,0.65,0.06
-11.13,-0.12,0.79, -0.20,0.59,-0.05
-11.21,-0.22,0.92, -0.19,0.52,-0.17
-11.30,-0.40,0.93, -0.15,0.46,-0.24
-11.22,-0.44,0.94, -0.10,0.46,-0.23
-11.11,-0.41,0.91, -0.02,0.50,-0.14
-10.73,-0.33,0.88, 0.04,0.59,-0.05
-10.23,-0.21,0.80, 0.07,0.67,-0.02
-9.90,-0.15,0.56, 0.09,0.73,-0.04
-9.58,-0.17,0.35, 0.10,0.77,-0.06
-9.33,-0.20,0.16, 0.12,0.79,-0.05
-9.17,-0.14,0.04, 0.13,0.77,-0.03
-8.98,0.01,-0.06, 0.13,0.72,-0.02
-8.78,0.11,-0.20, 0.11,0.64,-0.02
-8.55,0.05,-0.25, 0.09,0.60,-0.03
-8.22,0.04,-0.30, 0.08,0.58,-0.04
-7.93,0.02,-0.44, 0.06,0.59,-0.03
-7.63,-0.07,-0.51, 0.06,0.60,-0.02
-7.53,-0.23,-0.68, 0.07,0.60,-0.03
-7.55,-0.24,-0.81, 0.10,0.57,-0.05
-7.54,-0.11,-0.97, 0.11,0.52,-0.05
-7.45,0.05,-1.06, 0.10,0.45,-0.05
-7.35,0.09,-1.15, 0.07,0.40,-0.05
-7.35,0.05,-1.27, 0.04,0.36,-0.05
-7.37,-0.03,-1.30, 0.01,0.35,-0.05
-7.47,-0.06,-1.36, -0.00,0.34,-0.05
-7.56,-0.06,-1.43, -0.02,0.32,-0.05
-7.71,-0.05,-1.44, -0.04,0.26,-0.04
-7.81,-0.05,-1.53, -0.07,0.21,-0.04
-7.88,-0.11,-1.50, -0.09,0.16,-0.04
-7.92,-0.14,-1.46, -0.10,0.13,-0.03
-7.93,-0.12,-1.53, -0.09,0.11,-0.01
-7.86,-0.03,-1.60, -0.08,0.10,0.01
-7.78,-0.06,-1.53, -0.07,0.07,0.03
-7.86,-0.14,-1.49, -0.05,0.03,0.06
-8.00,-0.19,-1.47, -0.03,-0.02,0.09
-8.11,-0.08,-1.46, -0.01,-0.07,0.10
-8.12,0.07,-1.53, -0.01,-0.09,0.07
-8.10,0.17,-1.66, -0.03,-0.09,0.03
-8.16,0.17,-1.80, -0.05,-0.08,-0.01
-8.15,0.16,-1.94, -0.07,-0.04,-0.03
-8.16,0.15,-2.10, -0.08,-0.00,-0.03
-8.26,0.11,-2.15, -0.09,0.02,-0.03
-8.49,0.14,-2.18, -0.12,-0.00,-0.03
-8.99,0.09,-2.27, -0.15,-0.06,-0.04
-9.37,-0.02,-2.20, -0.18,-0.10,-0.04
-9.61,-0.16,-2.09, -0.20,-0.10,-0.02
-9.67,-0.24,-1.99, -0.19,-0.07,0.02
-9.66,-0.24,-1.81, -0.16,-0.03,0.06
-9.67,-0.26,-1.58, -0.11,-0.02,0.11
-9.64,-0.33,-1.56, -0.08,-0.03,0.14
-9.52,-0.24,-1.65, -0.07,-0.05,0.12
-9.43,-0.11,-1.67, -0.08,-0.06,0.04
-9.48,-0.13,-1.65, -0.09,-0.07,-0.03
-9.55,-0.17,-1.43, -0.09,-0.08,-0.06
-9.63,-0.16,-1.23, -0.08,-0.10,-0.05
-9.52,-0.16,-1.17, -0.07,-0.14,-0.04
-9.44,-0.17,-1.19, -0.06,-0.17,-0.04
-9.69,-0.21,-1.24, -0.05,-0.18,-0.05
-9.80,-0.25,-1.16, -0.07,-0.21,-0.02
-9.61,-0.18,-1.02, -0.08,-0.28,0.00
-9.46,-0.08,-0.97, -0.09,-0.41,0.01
-9.43,0.07,-1.30, -0.13,-0.55,0.02
-9.22,0.37,-1.57, -0.21,-0.63,0.02
-9.16,0.26,-1.68, -0.28,-0.64,-0.03
-9.48,-0.07,-1.79, -0.31,-0.58,-0.05
-10.11,-0.53,-1.75, -0.27,-0.46,0.02
-10.18,-0.65,-1.63, -0.21,-0.32,0.19
-9.74,-0.42,-1.55, -0.16,-0.22,0.37
-9.27,-0.14,-1.52, -0.11,-0.18,0.46
-9.00,-0.01,-1.38, -0.06,-0.22,0.48
-8.82,0.03,-1.45, -0.02,-0.35,0.43
-8.44,0.05,-1.52, -0.01,-0.52,0.32
-8.09,0.00,-1.30, -0.00,-0.73,0.16
-8.11,0.10,-1.24, 0.03,-0.88,-0.01
-8.19,0.21,-1.00, 0.08,-0.90,-0.16
-8.28,0.29,-0.94, 0.11,-0.82,-0.27
-8.40,0.30,-1.03, 0.11,-0.67,-0.34
-8.35,0.26,-1.10, 0.06,-0.52,-0.38
-8.21,0.22,-0.99, -0.03,-0.46,-0.43
-7.99,0.04,-0.84, -0.11,-0.50,-0.46
-7.82,-0.03,-0.77, -0.14,-0.59,-0.45
-7.69,-0.09,-0.90, -0.15,-0.68,-0.40
-7.50,-0.12,-0.83, -0.17,-0.74,-0.33
-7.52,-0.16,-0.71, -0.19,-0.81,-0.32
-7.69,-0.28,-0.59, -0.21,-0.91,-0.39
-8.02,-0.48,-0.57, -0.21,-0.99,-0.47
-8.43,-0.58,-0.52, -0.21,-1.01,-0.49
-8.60,-0.78,-0.39, -0.21,-0.96,-0.41
-8.49,-0.83,-0.19, -0.17,-0.86,-0.30
-8.15,-0.72,-0.27, -0.13,-0.79,-0.22
-7.81,-0.38,-0.41, -0.10,-0.81,-0.19
-7.66,-0.34,-0.54, -0.07,-0.95,-0.21
-7.70,-0.21,-0.57, -0.06,-1.16,-0.23
-7.83,-0.24,-0.49, -0.07,-1.38,-0.26
-7.82,-0.40,-0.28, -0.08,-1.54,-0.26
-7.70,-0.63,-0.02, -0.07,-1.60,-0.21
-7.62,-0.75,0.21, -0.00,-1.62,-0.11
-7.50,-0.56,0.31, 0.06,-1.67,0.03
-7.52,-0.49,0.28, 0.08,-1.83,0.09
-7.59,-0.47,0.22, 0.08,-2.04,0.05
-7.58,-0.50,0.43, 0.08,-2.24,-0.04
-7.52,-0.59,0.77, 0.12,-2.39,-0.13
-7.56,-0.59,1.03, 0.20,-2.44,-0.16
-7.69,-0.60,1.09, 0.29,-2.39,-0.06
-7.39,-0.29,1.19, 0.34,-2.25,0.12
-6.99,-0.07,1.45, 0.36,-2.14,0.27
-7.05,0.00,1.85, 0.32,-2.14,0.35
-7.88,-0.10,2.29, 0.27,-2.23,0.34
-8.96,-0.40,2.46, 0.26,-2.24,0.30
-9.74,-0.51,2.89, 0.31,-2.09,0.27
-9.73,-0.36,3.29, 0.39,-1.84,0.22
-9.65,-0.19,3.85, 0.45,-1.55,0.16
-9.92,-0.11,4.69, 0.45,-1.26,0.11
-10.14,-0.18,5.28, 0.38,-0.99,0.12
-10.36,-0.27,5.22, 0.28,-0.61,0.19
-10.35,-0.17,4.61, 0.19,0.02,0.23
-9.90,-0.11,4.47, 0.10,0.78,0.22
-9.46,-0.08,5.11, 0.07,1.38,0.12
-9.63,-0.37,5.31, 0.12,1.68,-0.03
-9.96,-0.28,5.06, 0.18,1.76,-0.10
-10.28,0.09,4.21, 0.19,1.71,-0.06
-10.51,0.47,3.33, 0.08,1.68,0.05
-10.54,0.50,3.16, -0.07,1.73,0.16
-10.50,0.11,3.53, -0.13,1.87,0.22
-10.38,-0.42,4.17, -0.07,2.03,0.27
-10.37,-0.93,4.41, 0.07,2.14,0.32
-10.38,-0.65,4.04, 0.20,2.24,0.39
-10.36,-0.06,3.51, 0.24,2.33,0.43
-10.58,0.35,3.09, 0.18,2.33,0.39
-10.92,0.52,2.83, 0.04,2.28,0.29
-11.40,0.41,2.90, -0.09,2.20,0.19
-12.04,-0.07,3.15, -0.15,2.13,0.14
-12.33,-0.27,2.91, -0.15,2.14,0.18
-11.81,0.14,2.71, -0.14,2.23,0.20
-11.06,0.63,2.23, -0.15,2.28,0.09
-10.89,1.07,1.59, -0.20,2.26,-0.10
-11.12,1.31,1.09, -0.31,2.15,-0.23
-11.33,1.16,0.86, -0.44,1.99,-0.24
-11.40,0.75,0.98, -0.50,1.87,-0.14
-11.35,0.14,1.10, -0.48,1.83,-0.04
-11.09,-0.05,1.17, -0.39,1.87,-0.04
-10.86,0.23,0.87, -0.31,1.91,-0.13
-10.80,0.48,0.28, -0.29,1.90,-0.25
-10.57,0.58,0.03, -0.32,1.83,-0.34
-10.34,0.34,-0.08, -0.33,1.73,-0.38
-10.24,-0.12,-0.11, -0.29,1.66,-0.39
-10.13,-0.59,-0.14, -0.20,1.68,-0.39
-9.60,-0.64,-0.16, -0.07,1.75,-0.37
-8.86,-0.29,-0.33, 0.04,1.76,-0.35
-8.74,0.17,-0.85, 0.10,1.67,-0.32
-9.11,0.40,-1.30, 0.08,1.51,-0.24
-9.33,0.41,-1.54, 0.03,1.34,-0.16
-9.20,0.13,-1.52, -0.00,1.20,-0.14
-8.93,-0.21,-1.53, 0.01,1.15,-0.15
-8.60,-0.32,-1.59, 0.04,1.17,-0.17
-8.18,-0.28,-1.58, 0.07,1.20,-0.18
-7.54,-0.12,-1.70, 0.09,1.17,-0.20
-7.29,0.08,-2.09, 0.10,1.08,-0.21
-7.27,0.16,-2.39, 0.08,0.98,-0.17
-7.13,0.13,-2.50, 0.06,0.88,-0.14
-7.09,0.07,-2.63, 0.04,0.81,-0.13
-6.99,-0.04,-2.56, 0.02,0.74,-0.16
